Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
4334	Spectrogram 1	1	13171.700081574	13172.093472597	0.000	8000.000	I
4335	Spectrogram 1	1	13174.641152201	13175.733920467	0.000	8000.000	G2
4336	Spectrogram 1	1	13178.162368938	13179.386336950	0.000	8000.000	G2
4337	Spectrogram 1	1	13180.914509771	13181.262509523	0.000	8000.000	I
4338	Spectrogram 1	1	13182.745291072	13183.168942943	0.000	8000.000	I
4339	Spectrogram 1	1	13183.607725238	13184.031377109	0.000	8000.000	I
4340	Spectrogram 1	1	13185.151028483	13185.559549930	0.000	8000.000	I
4341	Spectrogram 1	1	13185.983201801	13186.300940705	0.000	8000.000	I
4342	Spectrogram 1	1	13187.269287839	13187.617287590	0.000	8000.000	I
4343	Spectrogram 1	1	13188.056067742	13188.388937069	0.000	8000.000	I
4344	Spectrogram 1	1	13191.369630591	13192.746499172	0.000	8000.000	G2
4345	Spectrogram 1	1	13195.167367008	13196.438322621	0.000	8000.000	G2
4346	Spectrogram 1	1	13197.815191202	13198.208582226	0.000	8000.000	I2
4347	Spectrogram 1	1	13198.480929857	13198.934842576	0.000	8000.000	I2
4348	Spectrogram 1	1	13199.676233351	13200.084754798	0.000	8000.000	I2
4349	Spectrogram 1	1	13200.205798190	13200.674841333	0.000	8000.000	I2
4350	Spectrogram 1	1	13201.083362780	13201.612927619	0.000	8000.000	I2
4351	Spectrogram 1	1	13201.718840587	13202.203014154	0.000	8000.000	I2
4352	Spectrogram 1	1	13202.974665776	13203.519361039	0.000	8000.000	I2
4353	Spectrogram 1	1	13203.640404431	13204.200230118	0.000	8000.000	I2
4354	Spectrogram 1	1	13204.306143085	13204.850838348	0.000	8000.000	I2
4355	Spectrogram 1	1	13204.956751316	13205.561968275	0.000	8000.000	I2
4356	Spectrogram 1	1	13206.772402193	13207.559184239	0.000	8000.000	I2
4357	Spectrogram 1	1	13209.314313420	13209.995182498	0.000	8000.000	I2
4358	Spectrogram 1	1	13212.068050582	13212.718658813	0.000	8000.000	I2
4359	Spectrogram 1	1	13213.853438467	13215.305959168	0.000	8000.000	P
4360	Spectrogram 1	1	13216.001958671	13218.574130746	0.000	8000.000	P
4361	Spectrogram 1	1	13219.451695336	13223.204040480	0.000	8000.000	P
4362	Spectrogram 1	1	13224.126996343	13224.913778389	0.000	8000.000	I3
4363	Spectrogram 1	1	13226.668907570	13227.258994104	0.000	8000.000	I3
4364	Spectrogram 1	1	13229.422644732	13230.118644235	0.000	8000.000	I3
4365	Spectrogram 1	1	13232.085599351	13232.675685886	0.000	8000.000	I3
4366	Spectrogram 1	1	13233.583511324	13234.672901850	0.000	8000.000	P
4367	Spectrogram 1	1	13235.853074919	13238.062116819	0.000	8000.000	P
4368	Spectrogram 1	1	13238.924548842	13242.313763811	0.000	8000.000	P
4369	Spectrogram 1	1	13243.312371793	13244.386631895	0.000	8000.000	I3
4370	Spectrogram 1	1	13246.005587260	13247.110108209	0.000	8000.000	I3
4371	Spectrogram 1	1	13248.653411454	13249.667149860	0.000	8000.000	I3
4372	Spectrogram 1	1	13251.437409465	13252.708365078	0.000	8000.000	I3
4373	Spectrogram 1	1	13254.221407475	13255.386450121	0.000	8000.000	I3
4374	Spectrogram 1	1	13257.247492269	13258.518447883	0.000	8000.000	I3
4375	Spectrogram 1	1	13260.061751128	13261.710967341	0.000	8000.000	I3
4376	Spectrogram 1	1	13263.377232056	13264.619014176	0.000	8000.000	Bm
4377	Spectrogram 1	1	13267.248700370	13268.642388245	0.000	8000.000	A
4378	Spectrogram 1	1	13271.636523321	13273.194956990	0.000	8000.000	Bm
4379	Spectrogram 1	1	13275.086259986	13276.478258992	0.000	8000.000	Bm
4380	Spectrogram 1	1	13277.632890795	13279.553513808	0.000	8000.000	Bm
4381	Spectrogram 1	1	13280.987125335	13282.333733068	0.000	8000.000	Bm
4382	Spectrogram 1	1	13284.678948783	13286.070947789	0.000	8000.000	A
4383	Spectrogram 1	1	13288.733902407	13290.700857524	0.000	8000.000	Bm
4384	Spectrogram 1	1	13292.092854385	13293.984637653	0.000	8000.000	Bm
4385	Spectrogram 1	1	13295.013026211	13296.586590304	0.000	8000.000	Bm
4386	Spectrogram 1	1	13298.750240932	13300.143876969	0.000	8000.000	A
4387	Spectrogram 1	1	13302.805194556	13304.953714760	0.000	8000.000	Bm
4388	Spectrogram 1	1	13306.421365885	13307.677191074	0.000	8000.000	Bm
4389	Spectrogram 1	1	13308.569886089	13310.688145444	0.000	8000.000	Bm
4390	Spectrogram 1	1	13312.715622256	13314.183273381	0.000	8000.000	A
4391	Spectrogram 1	1	13316.967269248	13318.677007157	0.000	8000.000	Bm
4392	Spectrogram 1	1	13320.447266761	13322.202395942	0.000	8000.000	Bm
4393	Spectrogram 1	1	13323.185873500	13325.455437096	0.000	8000.000	Bm
4394	Spectrogram 1	1	13327.285385528	13328.394710889	0.000	8000.000	A
4395	Spectrogram 1	1	13331.250389476	13333.156822896	0.000	8000.000	Bm
4396	Spectrogram 1	1	13334.624474021	13335.804647091	0.000	8000.000	A
4397	Spectrogram 1	1	13337.257167792	13338.240645350	0.000	8000.000	A
4398	Spectrogram 1	1	13340.147078770	13342.537685758	0.000	8000.000	C1
4399	Spectrogram 1	1	13344.262551947	13346.259767911	0.000	8000.000	Bm
4400	Spectrogram 1	1	13347.682027764	13349.239530456	0.000	8000.000	A
4401	Spectrogram 1	1	13350.027243479	13351.691590116	0.000	8000.000	A
4402	Spectrogram 1	1	13353.265154209	13355.474196109	0.000	8000.000	C
4403	Spectrogram 1	1	13356.972108082	13358.712106838	0.000	8000.000	Bm
4404	Spectrogram 1	1	13360.247443861	13361.450713577	0.000	8000.000	A
4405	Spectrogram 1	1	13362.630886646	13363.956233127	0.000	8000.000	A
4406	Spectrogram 1	1	13365.944449496	13368.304795635	0.000	8000.000	C
4407	Spectrogram 1	1	13369.273140626	13371.119052350	0.000	8000.000	Bm
4408	Spectrogram 1	1	13372.586703475	13373.812267817	0.000	8000.000	A
4409	Spectrogram 1	1	13374.871397494	13376.323918196	0.000	8000.000	A
4410	Spectrogram 1	1	13378.226287532	13380.163467639	0.000	8000.000	C
4411	Spectrogram 1	1	13381.891914217	13383.465478309	0.000	8000.000	Bm
4412	Spectrogram 1	1	13385.008781554	13386.476432680	0.000	8000.000	A
4413	Spectrogram 1	1	13387.490171086	13388.745996275	0.000	8000.000	A
4414	Spectrogram 1	1	13390.667560119	13392.997645411	0.000	8000.000	C
4415	Spectrogram 1	1	13393.965990401	13395.267206863	0.000	8000.000	Bm
4416	Spectrogram 1	1	13397.116847657	13398.357856872	0.000	8000.000	A
4417	Spectrogram 1	1	13399.533986422	13400.744420340	0.000	8000.000	A
4418	Spectrogram 1	1	13402.831462593	13404.652743036	0.000	8000.000	C
4419	Spectrogram 1	1	13406.206503393	13407.447198158	0.000	8000.000	Bm
4420	Spectrogram 1	1	13409.414153274	13411.713977718	0.000	8000.000	?
4421	Spectrogram 1	1	13413.726324106	13415.708409646	0.000	8000.000	C
4422	Spectrogram 1	1	13416.283365757	13417.070147803	0.000	8000.000	Bm
4423	Spectrogram 1	1	13418.447016385	13418.916059528	0.000	8000.000	Bm
4424	Spectrogram 1	1	13420.625795293	13422.789445920	0.000	8000.000	D
4425	Spectrogram 1	1	13424.832053156	13426.904921240	0.000	8000.000	C
4426	Spectrogram 1	1	13427.706833711	13428.660050421	0.000	8000.000	Bm
4427	Spectrogram 1	1	13429.704049675	13430.294136210	0.000	8000.000	Bm
4428	Spectrogram 1	1	13432.245960902	13434.787872129	0.000	8000.000	D
4429	Spectrogram 1	1	13436.482479613	13438.267869642	0.000	8000.000	C
4430	Spectrogram 1	1	13438.933608296	13439.841433735	0.000	8000.000	Bm
4431	Spectrogram 1	1	13440.809780869	13441.505780371	0.000	8000.000	Bm
4432	Spectrogram 1	1	13443.185257432	13445.454821028	0.000	8000.000	D
4433	Spectrogram 1	1	13447.421774000	13449.373598692	0.000	8000.000	C
4434	Spectrogram 1	1	13450.130119891	13450.735336849	0.000	8000.000	E
4435	Spectrogram 1	1	13451.764205679	13452.445074758	0.000	8000.000	E
4436	Spectrogram 1	1	13453.579856556	13454.200203939	0.000	8000.000	E
4437	Spectrogram 1	1	13455.244203193	13455.728376760	0.000	8000.000	E
4438	Spectrogram 1	1	13456.893419405	13457.362462548	0.000	8000.000	E
4439	Spectrogram 1	1	13458.936026641	13461.372024900	0.000	8000.000	F
4440	Spectrogram 1	1	13463.187675777	13465.018457077	0.000	8000.000	C
4441	Spectrogram 1	1	13465.774978276	13466.486108202	0.000	8000.000	E
4442	Spectrogram 1	1	13467.908368055	13468.528715438	0.000	8000.000	E
4443	Spectrogram 1	1	13469.754279780	13470.616713946	0.000	8000.000	E
4444	Spectrogram 1	1	13471.464017688	13472.265930159	0.000	8000.000	E
4445	Spectrogram 1	1	13474.406659366	13477.304359197	0.000	8000.000	F
4446	Spectrogram 1	1	13478.620706083	13480.002957455	0.000	8000.000	C
4447	Spectrogram 1	1	13481.298791125	13481.919138508	0.000	8000.000	E
4448	Spectrogram 1	1	13483.069050730	13483.961745744	0.000	8000.000	E
4449	Spectrogram 1	1	13484.839310334	13485.610961957	0.000	8000.000	E
4450	Spectrogram 1	1	13486.503656971	13487.487134529	0.000	8000.000	E
4451	Spectrogram 1	1	13489.317915829	13491.996000872	0.000	8000.000	F
4452	Spectrogram 1	1	13493.645217085	13495.597041777	0.000	8000.000	C
4453	Spectrogram 1	1	13496.308171704	13497.064692902	0.000	8000.000	E
4454	Spectrogram 1	1	13498.214605124	13499.077039290	0.000	8000.000	E
4455	Spectrogram 1	1	13499.984862585	13500.711122935	0.000	8000.000	E
4456	Spectrogram 1	1	13501.588687526	13502.360339148	0.000	8000.000	E
4457	Spectrogram 1	1	13504.160859600	13507.156683547	0.000	8000.000	F
4458	Spectrogram 1	1	13509.274942902	13511.045202507	0.000	8000.000	G
4459	Spectrogram 1	1	13511.120854627	13512.316158120	0.000	8000.000	H
4460	Spectrogram 1	1	13512.754940415	13514.434417476	0.000	8000.000	H
4461	Spectrogram 1	1	13516.174416233	13519.079457635	0.000	8000.000	F
4462	Spectrogram 1	1	13521.394412502	13522.801541932	0.000	8000.000	G
4463	Spectrogram 1	1	13522.998237443	13524.375106024	0.000	8000.000	H
4464	Spectrogram 1	1	13524.586929816	13526.432841541	0.000	8000.000	H
4465	Spectrogram 1	1	13528.399796657	13530.692256393	0.000	8000.000	F
4466	Spectrogram 1	1	13533.695445046	13535.269009139	0.000	8000.000	G
4467	Spectrogram 1	1	13535.450574227	13537.145181712	0.000	8000.000	H
4468	Spectrogram 1	1	13537.583964007	13538.900310892	0.000	8000.000	H
4469	Spectrogram 1	1	13540.700831345	13543.439438083	0.000	8000.000	F
4470	Spectrogram 1	1	13546.465522877	13547.872652306	0.000	8000.000	G
4471	Spectrogram 1	1	13548.444616264	13550.338911413	0.000	8000.000	H
4472	Spectrogram 1	1	13552.532820746	13555.180644940	0.000	8000.000	F
4473	Spectrogram 1	1	13557.329165144	13560.355249938	0.000	8000.000	G2
4474	Spectrogram 1	1	13561.232814528	13564.879246705	0.000	8000.000	G2
4475	Spectrogram 1	1	13566.316636982	13566.861332245	0.000	8000.000	I
4476	Spectrogram 1	1	13568.571070154	13569.176287113	0.000	8000.000	I
4477	Spectrogram 1	1	13570.991937989	13573.639762184	0.000	8000.000	G2
4478	Spectrogram 1	1	13574.517324630	13577.452626881	0.000	8000.000	G2
4479	Spectrogram 1	1	13578.799234614	13579.268277757	0.000	8000.000	I2
4480	Spectrogram 1	1	13580.962885242	13581.356276265	0.000	8000.000	I2
4481	Spectrogram 1	1	13581.840449832	13582.052275767	0.000	8000.000	I2
4482	Spectrogram 1	1	13583.338361805	13583.731752828	0.000	8000.000	I2
4483	Spectrogram 1	1	13583.988970036	13584.382361059	0.000	8000.000	I2
4484	Spectrogram 1	1	13584.654708690	13585.093490985	0.000	8000.000	I2
4485	Spectrogram 1	1	13586.978886793	13588.535253717	0.000	8000.000	G2
4486	Spectrogram 1	1	13590.722008702	13592.507398731	0.000	8000.000	G2
4487	Spectrogram 1	1	13593.551397985	13594.126354096	0.000	8000.000	I2
4488	Spectrogram 1	1	13595.442700981	13595.760439884	0.000	8000.000	I2
4489	Spectrogram 1	1	13596.184091755	13596.668265323	0.000	8000.000	I2
4490	Spectrogram 1	1	13597.439916945	13597.742525424	0.000	8000.000	I2
4491	Spectrogram 1	1	13598.166177296	13598.468785775	0.000	8000.000	I2
4492	Spectrogram 1	1	13598.831915950	13599.210176549	0.000	8000.000	I2
4493	Spectrogram 1	1	13599.482524181	13599.800263084	0.000	8000.000	I2
4494	Spectrogram 1	1	13600.133132412	13600.390349619	0.000	8000.000	I2
4495	Spectrogram 1	1	13600.904784034	13601.116609970	0.000	8000.000	I2
4496	Spectrogram 1	1	13603.022542127	13604.413338102	0.000	8000.000	G2
4497	Spectrogram 1	1	13606.669473423	13608.227907092	0.000	8000.000	G2
4498	Spectrogram 1	1	13609.483732282	13609.801471185	0.000	8000.000	I2
4499	Spectrogram 1	1	13611.314513582	13611.586861213	0.000	8000.000	I2
4500	Spectrogram 1	1	13634.827190288	13635.311363855	0.000	8000.000	I2
4501	Spectrogram 1	1	13637.777622962	13638.307187801	0.000	8000.000	I2
4502	Spectrogram 1	1	13642.014141674	13646.220399537	0.000	8000.000	P
4503	Spectrogram 1	1	13647.975528718	13648.429441437	0.000	8000.000	I2
4504	Spectrogram 1	1	13651.258830719	13652.348221245	0.000	8000.000	I2
4505	Spectrogram 1	1	13653.967176610	13654.587523993	0.000	8000.000	I2
4506	Spectrogram 1	1	13655.510477711	13662.803342065	0.000	8000.000	P
4507	Spectrogram 1	1	13663.726297927	13664.679514637	0.000	8000.000	I3
4508	Spectrogram 1	1	13667.826642823	13669.112728860	0.000	8000.000	I3
4509	Spectrogram 1	1	13671.125075248	13672.093422382	0.000	8000.000	I3
4510	Spectrogram 1	1	13673.984725379	13675.149768024	0.000	8000.000	I3
4511	Spectrogram 1	1	13676.693071269	13677.842983491	0.000	8000.000	I3
4512	Spectrogram 1	1	13678.856721897	13680.475677262	0.000	8000.000	I3
4513	Spectrogram 1	1	13681.005239957	13682.472891082	0.000	8000.000	Bm
4514	Spectrogram 1	1	13685.438454180	13686.664735713	0.000	8000.000	A
4515	Spectrogram 1	1	13689.342103565	13690.643320026	0.000	8000.000	Bm
4516	Spectrogram 1	1	13692.741189555	13694.153578387	0.000	8000.000	Bm
4517	Spectrogram 1	1	13695.954098840	13697.618445476	0.000	8000.000	Bm
4518	Spectrogram 1	1	13698.601923034	13700.538617302	0.000	8000.000	Bm
4519	Spectrogram 1	1	13703.731136760	13705.486265941	0.000	8000.000	A
4520	Spectrogram 1	1	13708.391305199	13710.358260315	0.000	8000.000	Bm
4521	Spectrogram 1	1	13711.886433136	13716.803820927	0.000	8000.000	Bm
4522	Spectrogram 1	1	13717.999124420	13719.607067427	0.000	8000.000	A
4523	Spectrogram 1	1	13720.994948366	13722.281034404	0.000	8000.000	A
4524	Spectrogram 1	1	13723.915120193	13726.018249124	0.000	8000.000	C
4525	Spectrogram 1	1	13727.985204240	13729.831115965	0.000	8000.000	Bm
4526	Spectrogram 1	1	13731.601375569	13732.781548639	0.000	8000.000	A
4527	Spectrogram 1	1	13734.203806349	13735.248640614	0.000	8000.000	A
4528	Spectrogram 1	1	13737.245021567	13739.575106858	0.000	8000.000	C
4529	Spectrogram 1	1	13741.088149255	13742.813017588	0.000	8000.000	Bm
4530	Spectrogram 1	1	13744.516933137	13745.460687548	0.000	8000.000	A
4531	Spectrogram 1	1	13747.132954136	13748.043594358	0.000	8000.000	A
4532	Spectrogram 1	1	13750.453881692	13752.017297142	0.000	8000.000	C
4533	Spectrogram 1	1	13754.070053021	13755.431791179	0.000	8000.000	Bm
4534	Spectrogram 1	1	13757.338224599	13758.336832581	0.000	8000.000	A
4535	Spectrogram 1	1	13759.925524954	13760.909002512	0.000	8000.000	A
4536	Spectrogram 1	1	13763.239087803	13765.236303768	0.000	8000.000	C
4537	Spectrogram 1	1	13767.112476340	13768.417512254	0.000	8000.000	Bm
4538	Spectrogram 1	1	13770.420920741	13771.414346437	0.000	8000.000	A
4539	Spectrogram 1	1	13772.952819992	13773.815254159	0.000	8000.000	A
4540	Spectrogram 1	1	13775.555252915	13777.688642695	0.000	8000.000	C
4541	Spectrogram 1	1	13779.489163147	13781.041288617	0.000	8000.000	Bm
4542	Spectrogram 1	1	13782.454726245	13783.786203555	0.000	8000.000	A
4543	Spectrogram 1	1	13784.724287697	13785.889330343	0.000	8000.000	A
4544	Spectrogram 1	1	13788.052980971	13789.783434743	0.000	8000.000	C
4545	Spectrogram 1	1	13791.517848060	13792.813383116	0.000	8000.000	Bm
4546	Spectrogram 1	1	13794.513672006	13796.465496698	0.000	8000.000	A
4547	Spectrogram 1	1	13798.591805863	13800.893242059	0.000	8000.000	C
4548	Spectrogram 1	1	13801.201319401	13803.274187485	0.000	8000.000	Bm
4549	Spectrogram 1	1	13805.574011928	13807.041663053	0.000	8000.000	F
4550	Spectrogram 1	1	13809.356617921	13810.869660318	0.000	8000.000	C
4551	Spectrogram 1	1	13811.898527004	13813.271377771	0.000	8000.000	Bm
4552	Spectrogram 1	1	13814.122699328	13814.879220526	0.000	8000.000	Bm
4553	Spectrogram 1	1	13816.498175891	13818.646696095	0.000	8000.000	F
4554	Spectrogram 1	1	13820.639285017	13822.493679650	0.000	8000.000	C
4555	Spectrogram 1	1	13823.306866677	13824.865300346	0.000	8000.000	Bm
4556	Spectrogram 1	1	13827.971224732	13830.281992128	0.000	8000.000	F
4557	Spectrogram 1	1	13832.203555972	13833.928165961	0.000	8000.000	C
4558	Spectrogram 1	1	13834.972423558	13836.455205107	0.000	8000.000	Bm
4559	Spectrogram 1	1	13838.649114439	13841.296073208	0.000	8000.000	F
4560	Spectrogram 1	1	13842.734328911	13844.792066571	0.000	8000.000	C
4561	Spectrogram 1	1	13845.442674802	13846.486674056	0.000	8000.000	Bm
4562	Spectrogram 1	1	13849.331193762	13851.677372640	0.000	8000.000	F
4563	Spectrogram 1	1	13853.431538658	13855.156406991	0.000	8000.000	C
4564	Spectrogram 1	1	13856.079362853	13856.881275323	0.000	8000.000	Bm
4565	Spectrogram 1	1	13859.756055878	13862.343358376	0.000	8000.000	F
4566	Spectrogram 1	1	13864.113615837	13866.065440529	0.000	8000.000	C
4567	Spectrogram 1	1	13866.579874944	13867.533091655	0.000	8000.000	C
4568	Spectrogram 1	1	13868.319873701	13869.303351259	0.000	8000.000	C
4569	Spectrogram 1	1	13870.271698393	13871.119002135	0.000	8000.000	C
4570	Spectrogram 1	1	13872.934653012	13875.582477207	0.000	8000.000	F
4571	Spectrogram 1	1	13880.000561006	13881.407690435	0.000	8000.000	H
4572	Spectrogram 1	1	13881.604385947	13882.829950288	0.000	8000.000	H
4573	Spectrogram 1	1	13884.706122861	13886.975686456	0.000	8000.000	F
4574	Spectrogram 1	1	13891.756898287	13894.065701334	0.000	8000.000	H
4575	Spectrogram 1	1	13896.038808271	13898.737822962	0.000	8000.000	F
4576	Spectrogram 1	1	13903.906628735	13905.368835376	0.000	8000.000	H
4577	Spectrogram 1	1	13907.416887096	13910.276537226	0.000	8000.000	F
4578	Spectrogram 1	1	13912.757924614	13914.845923122	0.000	8000.000	G
4579	Spectrogram 1	1	13915.299835841	13916.979312901	0.000	8000.000	H
4580	Spectrogram 1	1	13918.885746322	13921.385073349	0.000	8000.000	F
4581	Spectrogram 1	1	13923.788003688	13926.239132371	0.000	8000.000	G
4582	Spectrogram 1	1	13926.556871274	13928.007911323	0.000	8000.000	H
4583	Spectrogram 1	1	13930.173042603	13932.608138589	0.000	8000.000	F
4584	Spectrogram 1	1	13934.666778522	13937.738254588	0.000	8000.000	G2
4585	Spectrogram 1	1	13938.388860675	13941.929379884	0.000	8000.000	G2
4586	Spectrogram 1	1	13943.457552705	13943.881204577	0.000	8000.000	I
4587	Spectrogram 1	1	13945.727116301	13946.120507324	0.000	8000.000	I
4588	Spectrogram 1	1	13947.573028025	13950.274553015	0.000	8000.000	G2
4589	Spectrogram 1	1	13951.128677658	13953.983342281	0.000	8000.000	G2
4590	Spectrogram 1	1	13955.455978914	13956.091456720	0.000	8000.000	I
4591	Spectrogram 1	1	13957.649890389	13958.224846500	0.000	8000.000	I
4592	Spectrogram 1	1	13959.435280418	13959.949714833	0.000	8000.000	I
4593	Spectrogram 1	1	13961.750235285	13963.636128628	0.000	8000.000	G2
4594	Spectrogram 1	1	13965.411797886	13967.411146273	0.000	8000.000	G2
4595	Spectrogram 1	1	13968.801010712	13969.315445127	0.000	8000.000	I
4596	Spectrogram 1	1	13970.919270067	13971.312661091	0.000	8000.000	I
4597	Spectrogram 1	1	13972.719790520	13973.173703239	0.000	8000.000	I
4598	Spectrogram 1	1	13974.338745885	13974.747267332	0.000	8000.000	I
4599	Spectrogram 1	1	13975.155788779	13975.428136411	0.000	8000.000	I
4600	Spectrogram 1	1	13976.487266088	13976.835265840	0.000	8000.000	I
4601	Spectrogram 1	1	13979.135090283	13980.451437169	0.000	8000.000	G2
4602	Spectrogram 1	1	13982.826913732	13984.037347649	0.000	8000.000	G2
4603	Spectrogram 1	1	13985.565520470	13985.928650646	0.000	8000.000	I
4604	Spectrogram 1	1	13987.562736434	13987.971257882	0.000	8000.000	I
4605	Spectrogram 1	1	13989.332996039	13989.771778334	0.000	8000.000	I
4606	Spectrogram 1	1	13991.012473100	13991.330212003	0.000	8000.000	I
4607	Spectrogram 1	1	13991.663081330	13992.011081082	0.000	8000.000	I
4608	Spectrogram 1	1	13992.918906520	13993.251775847	0.000	8000.000	I
4609	Spectrogram 1	1	13995.929858746	13997.015997064	0.000	8000.000	G2
4610	Spectrogram 1	1	13999.394725835	14000.592329570	0.000	8000.000	G2
4611	Spectrogram 1	1	14001.951767486	14002.254375966	0.000	8000.000	I
4612	Spectrogram 1	1	14003.706896667	14004.100287690	0.000	8000.000	I
4613	Spectrogram 1	1	14004.599591681	14004.902200161	0.000	8000.000	I
4614	Spectrogram 1	1	14006.021851534	14006.324460014	0.000	8000.000	I
4615	Spectrogram 1	1	14006.778372733	14007.126372484	0.000	8000.000	I
4616	Spectrogram 1	1	14007.837502411	14008.140110890	0.000	8000.000	I
4617	Spectrogram 1	1	14008.563762761	14008.820979969	0.000	8000.000	I
4618	Spectrogram 1	1	14009.259762264	14009.683414135	0.000	8000.000	I2
4619	Spectrogram 1	1	14009.864979223	14010.318891942	0.000	8000.000	I2
